id,position,bare,accented,derived_from_word_id,rank,disabled,audio,usage_en,usage_de,number_value,type,level,created_at
1457,,болеть,боле'ть,,1434,0,https://openrussian.org/audio-shtooka/болеть.mp3,"У меня́ боли́т голова́ - I have a headache\nУ меня́ боли́т зуб - I have a toothache\nУ меня́ боли́т го́рло -  I have a sore throat\nУ меня болит живот - I have a tummy ache\nУ меня́ боля́т глаза́ - My eyes hurt\nУ меня́ боля́т но́ги - My legs ache\n\n+instrumental",,,verb,A2,2020-01-01 00:00:00
1460,,низкий,ни'зкий,,1437,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_f4eff89cdf54ac892594c6eaaf2b884f.mp3,самый низкий: lowest,,,adjective,B2,2020-01-01 00:00:00
1463,,пригласить,пригласи'ть,,1440,0,https://openrussian.org/audio-shtooka/пригласить.mp3,+ Accusative,кого?,,verb,B2,2020-01-01 00:00:00
1467,,честно,че'стно,6173,1444,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7714204b4f14133f113591a8990a1570.mp3,если честно: to be honest,,,adverb,B2,2020-01-01 00:00:00
1473,,всякая,вся'кая,,1450,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_bc64c1f901ac4c2b2cb18c40d73cfbe2.mp3,"used to imply that any sort, form, kind will do",,,adjective,B2,2020-01-01 00:00:00
1493,,вывод,вы'вод,,1470,0,https://openrussian.org/audio-shtooka/вывод.mp3,"استنتاج\nЭти слова могут являться синонимами в каком-либо контексте. Слово «вывод» используется с глаголом «сделать» или «прийти к» - сделать вывод, прийти к выводу. А слово «результат» используется с глаголом «достичь» - достичь результат. \nЭти слова имеют схожее значение, но разница в том, что результат может быть материальным, то есть тактильным. А вывод он всегда нематериальный, вывод в голове у человека, который этот вывод сделал.\nПримеры:\nОн пришёл к выводу, что сегодня не стоит выходить на",,,noun,B2,2020-01-01 00:00:00
1502,,дальнейший,дальне'йший,,1479,0,https://openrussian.org/audio-shtooka/дальнейший.mp3,в дальнейшем: in the future,,,adjective,B2,2020-01-01 00:00:00
1540,,ученик,учени'к,,1516,0,https://openrussian.org/audio-shtooka/ученик.mp3,Ученик is for high school students.  If you are talking about some who attends university then use студент,,,noun,B2,2020-01-01 00:00:00
1543,,основа,осно'ва,,1519,0,https://openrussian.org/audio-shtooka/основа.mp3,"тональная основа для лица - tonal base for face (foundation cream)\nна основе:  on the basis, based on",,,noun,B2,2020-01-01 00:00:00
1545,,выскочить,вы'скочить,,1521,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ce792f7b739df67735c79c5599bf8e54.mp3,выскочить из головы или памяти,из чего?,,verb,B2,2020-01-01 00:00:00
1546,,повезти,повезти',,1522,0,https://openrussian.org/audio-shtooka/повезти.mp3,dative + повезло,,,verb,B2,2020-01-01 00:00:00
1559,,зависеть,зави'сеть,,1535,0,https://openrussian.org/audio-shtooka/зависеть.mp3,Зависит от страны: Depends on the country,от кого? от чего?,,verb,B2,2020-01-01 00:00:00
1560,,суть,суть,,1536,0,https://openrussian.org/audio-shtooka/суть.mp3,По сути: in the essence/ in fact,,,noun,B2,2020-01-01 00:00:00
1567,,хозяйство,хозя'йство,,1543,0,https://openrussian.org/audio-shtooka/хозяйство.mp3,в сельском хозяйстве: to agriculture,,,noun,B2,2020-01-01 00:00:00
1582,,обстановка,обстано'вка,,1558,0,https://openrussian.org/audio-shtooka/обстановка.mp3,"Иван Николаевич ничуть не растерялся в незнакомой обстановке и прямо устремился в коридор, рассуждая так: «Он, конечно, спрятался в ванной».",,,noun,B2,2020-01-01 00:00:00
1584,,жениться,жени'ться,,1560,0,https://openrussian.org/audio-shtooka/жениться.mp3,"In Russian, ""жениться"" is used when talking about men or couples getting married. \nWhen talking about women, you should use ""выйти замуж"".\n\nverb + на + prepositional case","Mann verheiratet sich mit einer Frau - > жениться \nFrau verheiratet sich mit einem Mann -> замуж",,verb,B2,2020-01-01 00:00:00
1589,,база,ба'за,,1565,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_349a6eff3d946a888ce432f497c13b18.mp3,на базе: based on,,,noun,B2,2020-01-01 00:00:00
1590,,отличаться,отлича'ться,,1566,0,https://openrussian.org/audio-shtooka/отличаться.mp3,+instrumental,,,verb,B2,2020-01-01 00:00:00
1592,,тревога,трево'га,,1568,0,https://openrussian.org/audio-shtooka/тревога.mp3,бить тревогу,,,noun,B2,2020-01-01 00:00:00
1595,,делаться,де'латься,,1571,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_4c8d70466562d0820bfaf94e54426b19.mp3,+instrumental,,,verb,B2,2020-01-01 00:00:00
1621,,нижний,ни'жний,,1597,0,https://openrussian.org/audio-shtooka/нижний.mp3,в нижней: at the bottom,,,adjective,B2,2020-01-01 00:00:00
1643,,катить,кати'ть,,1619,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d356cea46e9450975f0518dc711e9a52.mp3,unidirectional verb of motion,"что?\nzielgerichtet : катить\nnicht zielgerichtet : катать",,verb,B2,2020-01-01 00:00:00
1649,,полезть,поле'зть,,1625,0,https://openrussian.org/audio-shtooka/полезть.mp3,"Я полез в интернет, чтобы купить билет на поезд - I went online to buy a train ticket",,,verb,B2,2020-01-01 00:00:00
1704,,обладать,облада'ть,,1680,0,https://openrussian.org/audio-shtooka/обладать.mp3,+ instrumental,чем?,,verb,B2,2020-01-01 00:00:00
1732,,варить,вари'ть,,1708,0,https://openrussian.org/audio-shtooka/варить.mp3,transitive verb,,,verb,C1,2020-01-01 00:00:00
1764,,расстояние,расстоя'ние,,1740,0,https://openrussian.org/audio-shtooka/расстояние.mp3,расстоянии клика: a click away,от чего? до чего? между чем?,,noun,C1,2020-01-01 00:00:00
1776,,скала,скала',,1752,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ae75be79655d6004506f06f7f77178c3.mp3,"Утёс = скала\nОбрыв - место на скале. (Часть скалы. Часть утёса)",,,noun,C1,2020-01-01 00:00:00
1803,,коллега,колле'га,,1779,0,https://openrussian.org/audio-shtooka/коллега.mp3,Personal designation in which the natural gender dominates the grammatical gender!,"Personenbezeichnung, bei der das natürliche Geschlecht das grammatische Geschlecht dominiert!",,noun,C1,2020-01-01 00:00:00
1812,,содержание,содержа'ние,,1788,0,https://openrussian.org/audio-shtooka/содержание.mp3,по ее содержанию: according to its contents,,,noun,C1,2020-01-01 00:00:00
1825,,удивляться,удивля'ться,,1801,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d9217e0d0ee391c8a98291d6fa5ab56f.mp3,+Dative,кому? чему?,,verb,C1,2020-01-01 00:00:00
1826,,сомневаться,сомнева'ться,,1802,0,https://openrussian.org/audio-shtooka/сомневаться.mp3,в + prep.,в чём?,,verb,C1,2020-01-01 00:00:00
1838,,тоска,тоска',,1814,0,https://openrussian.org/audio-shtooka/тоска.mp3,тоска́ по ро́дине: homesickness,,,noun,C1,2020-01-01 00:00:00
1843,,двенадцать,двена'дцать,,1819,0,https://openrussian.org/audio-shtooka/двенадцать.mp3,"Singular               Plural. \nNominativ:	     двена́дцать	      -\nGenitiv:	             двена́дцати	      -\nDativ:	             двена́дцати	      -\nAkkusativ:	     двена́дцать	      -\nInstrumental:     двена́дцатью        -\nPräpositiv:	     двена́дцати           -",,,other,C1,2020-01-01 00:00:00
1844,,радоваться,ра'доваться,,1820,0,https://openrussian.org/audio-shtooka/радоваться.mp3,"if it's used without preposition, I requires dative case.",чему?,,verb,C1,2020-01-01 00:00:00
1851,,ровно,ро'вно,2151,1827,0,https://openrussian.org/audio-shtooka/ровно.mp3,ро́вно су́тки: exactly a day,,,adverb,C1,2020-01-01 00:00:00
1873,,везти,везти',,1849,0,https://openrussian.org/audio-shtooka/везти.mp3,"(1) unidirectional verb of motion \n(2) Different from Нести/Носить => It talks about a delivery with a specific purpose","zielgerichtet : везти\nnicht zielgerichtet : возить",,verb,C1,2020-01-01 00:00:00
1877,,приносить,приноси'ть,,1853,0,https://openrussian.org/audio-shtooka/приносить.mp3,+dative,что? куда? кому?,,verb,C1,2020-01-01 00:00:00
1881,,отличие,отли'чие,,1857,0,https://openrussian.org/audio-shtooka/отличие.mp3,в отли́чие от = unlike,"в отличие от кого, от чего?",,noun,C1,2020-01-01 00:00:00
1883,,исследование,иссле'дование,,1859,0,https://openrussian.org/audio-shtooka/исследование.mp3,в данном исследовании : in this reasearch,,,noun,C1,2020-01-01 00:00:00
1888,,сойти,сойти',,1864,0,https://openrussian.org/audio-shtooka/сойти.mp3,Она просто сошла с ума. She just went crazy,,,verb,C1,2020-01-01 00:00:00
1898,,батарея,батаре'я,,1874,0,https://openrussian.org/audio-shtooka/батарея.mp3,Equivalent to the British wall radiator - central heating,,,noun,C1,2020-01-01 00:00:00
1899,,устройство,устро'йство,,1875,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_b75853960afcf72a11fcc69a9d4f907e.mp3,переносное устройство: portable device,,,noun,C1,2020-01-01 00:00:00
1901,,тащить,тащи'ть,,1877,0,https://openrussian.org/audio-shtooka/тащить.mp3,unidirectional  verb of motion,"кого? что?\nzielgerichtet : тащить\nnicht zielgerichtet : таскать",,verb,C1,2020-01-01 00:00:00
1907,,произвести,произвести',,1883,0,https://openrussian.org/audio-shtooka/произвести.mp3,произвести́ на свет ― give birth to,,,verb,C1,2020-01-01 00:00:00
1916,,девять,де'вять,,,0,https://openrussian.org/audio-shtooka/девять.mp3,"Singular / Plural ----\nNominativ - Девять\nGenitiv - Девяти\nDativ - Девяти\nAccusativ - Девять\nInstrumental - Девятью\nPrepositional - Девяти",,9,other,A2,2020-01-01 00:00:00
1917,,польза,по'льза,,1892,0,https://openrussian.org/audio-shtooka/польза.mp3,в пользу: in favor of,,,noun,C1,2020-01-01 00:00:00
1926,,передний,пере'дний,,1901,0,https://openrussian.org/audio-shtooka/передний.mp3,передний край: forefront,,,adjective,C1,2020-01-01 00:00:00
1936,,насколько,наско'лько,,1911,0,https://openrussian.org/audio-shtooka/насколько.mp3,"тем, насколько: how much",,,other,C1,2020-01-01 00:00:00
1938,,заранее,зара'нее,,1913,0,https://openrussian.org/audio-shtooka/заранее.mp3,adverb,,,other,C1,2020-01-01 00:00:00
1945,,заняться,заня'ться,,1920,0,https://openrussian.org/audio-shtooka/заняться.mp3,instrumental case,кем? чем?,,verb,C1,2020-01-01 00:00:00
1968,,изо,и'зо,,1943,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_e6841145dfaa9478cfde7fb5d2bf745a.mp3,form of из,Gleiche Bedeutung wie из.,,other,C1,2020-01-01 00:00:00
1972,,ощущать,ощуща'ть,,1947,0,https://openrussian.org/audio-shtooka/ощущать.mp3,+ Nominative,что?,,verb,C1,2020-01-01 00:00:00
1987,,валить,вали'ть,,1962,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_4aaa098ca27ce8725fc0ce5441b092b5.mp3,"""валить вину на"" means ""lay the blame on""",,,verb,C1,2020-01-01 00:00:00
1992,,благодаря,благодаря',,1967,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d9dd1dee9ffe9effde9b9d7d40deac03.mp3,"+ dative case as adverb (e. g. thanks to, because of)\n+ acc. case as gerund (e. g. owing to)\n+ genitive to the rest","кому? чему?\n\nМы разрабо́тали но́вую компью́терную програ́мму благодаря́ нове́йшим технологи́ческим зна́ниям. -- Wir haben dank neuester technologischer Erkenntnisse ein neues Computerprogramm entwickelt.\n\nБлагодаря́ ва́жному откры́тию ре́дких артефа́ктов архео́логи мо́гут изуча́ть о́браз жи́зни в про́шлом. -- Wegen/infolge der wichtigen Entdeckung seltener Artefakte können Archäologen die Lebensweise in der Vergangenheit untersuchen.",,other,C1,2020-01-01 00:00:00
